"Sun, 07 Feb 16 05:14:01 +0100";14.562;13.75;10.187;14;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:15:01 +0100";14.625;13.812;10.25;14.062;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:16:02 +0100";14.687;13.875;10.25;14.125;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:17:01 +0100";14.75;13.875;10.25;14.125;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:18:01 +0100";14.75;13.875;10.312;14.125;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:19:01 +0100";14.75;13.937;10.312;14.187;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:20:02 +0100";14.75;13.937;10.312;14.187;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu);"0(Umluft fuer 10)"
"Sun, 07 Feb 16 05:21:02 +0100";14.75;13.937;10.312;14.187;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:22:01 +0100";14.812;13.937;10.375;14.187;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:23:01 +0100";14.937;14;10.375;14.25;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:24:01 +0100";14.937;14;10.375;14.25;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:25:01 +0100";15;14;10.375;14.312;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:26:02 +0100";15.062;14;10.437;14.312;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:27:01 +0100";15.125;14.062;10.437;14.312;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:28:01 +0100";15.062;14.062;10.437;14.312;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:29:01 +0100";15.062;14.062;10.437;14.25;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:30:01 +0100";15.062;14.062;10.437;14.25;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:31:01 +0100";15.062;14.062;10.437;14.25;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:32:01 +0100";15;14.125;10.437;14.312;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:33:02 +0100";14.937;14.125;10.437;14.312;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:34:01 +0100";14.937;14.062;10.437;14.312;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:35:01 +0100";15;14.125;10.5;14.312;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:36:01 +0100";15.062;14.125;10.5;14.375;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:37:01 +0100";15.125;14.187;10.562;14.375;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:38:02 +0100";15.187;14.187;10.562;14.375;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:39:01 +0100";15.187;14.187;10.562;14.437;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:40:01 +0100";15.187;14.187;10.562;14.437;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu);"0(Umluft fuer 10)"
"Sun, 07 Feb 16 05:41:01 +0100";15.062;14.187;10.562;14.437;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:42:01 +0100";15.062;14.187;10.562;14.437;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:43:02 +0100";15.062;14.187;10.625;14.375;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:44:01 +0100";14.812;14.187;10.562;14.312;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:45:01 +0100";14.937;14.187;10.562;14.312;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:46:01 +0100";15.062;14.125;10.625;14.312;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:47:01 +0100";15.125;14.187;10.562;14.312;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:48:02 +0100";15.25;14.187;10.625;14.375;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:49:01 +0100";15.312;14.25;10.625;14.375;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:50:01 +0100";15.25;14.25;10.625;14.437;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:51:01 +0100";15.25;14.25;10.625;14.437;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:52:02 +0100";15.125;14.25;10.625;14.375;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:53:01 +0100";15.062;14.25;10.625;14.437;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:54:01 +0100";15.187;14.25;10.625;14.437;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:55:01 +0100";15.25;14.25;10.625;14.375;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:56:01 +0100";15.187;14.25;10.687;14.375;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:57:01 +0100";15;14.25;10.625;14.375;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:58:01 +0100";15;14.312;10.625;14.437;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 05:59:01 +0100";15.125;14.312;10.625;14.437;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:00:01 +0100";15.062;14.375;10.687;14.5;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu);"0(Umluft fuer 10)"
"Sun, 07 Feb 16 06:01:02 +0100";15.25;14.375;10.687;14.5;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:02:01 +0100";15.312;14.375;10.687;14.5;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:03:01 +0100";15.312;14.437;10.75;14.562;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:04:01 +0100";15.375;14.437;10.75;14.625;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:05:01 +0100";15.5;14.437;10.75;14.625;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:06:02 +0100";15.5;14.5;10.75;14.625;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:07:02 +0100";15.375;14.5;10.75;14.687;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:08:01 +0100";15.312;14.5;10.75;14.687;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:09:01 +0100";15.312;14.5;10.75;14.625;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:10:01 +0100";15.312;14.5;10.75;14.625;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:11:01 +0100";15.375;14.5;10.75;14.625;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:12:01 +0100";15.312;14.5;10.75;14.625;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:13:01 +0100";15.312;14.5;10.75;14.625;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:14:01 +0100";15.25;14.562;10.75;14.687;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:15:02 +0100";15.25;14.562;10.75;14.75;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:16:01 +0100";15.25;14.562;10.75;14.75;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:17:01 +0100";15.562;14.562;10.812;14.687;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:18:01 +0100";15.562;14.5;10.812;14.687;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:19:02 +0100";15.437;14.5;10.812;14.687;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:20:01 +0100";15.375;14.562;10.75;14.687;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu);"0(Umluft fuer 10)"
"Sun, 07 Feb 16 06:21:01 +0100";15.5;14.562;10.812;14.687;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:22:01 +0100";15.562;14.562;10.812;14.687;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:23:02 +0100";15.687;14.625;10.875;14.75;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:24:01 +0100";15.687;14.625;10.937;14.75;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:25:01 +0100";15.625;14.625;10.875;14.812;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:26:02 +0100";15.625;14.625;10.875;14.812;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:27:01 +0100";15.687;14.687;10.875;14.812;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:28:01 +0100";15.75;14.687;10.937;14.812;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:29:02 +0100";15.687;14.687;10.937;14.875;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:30:01 +0100";15.625;14.687;10.937;14.875;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:31:01 +0100";15.5;14.687;10.875;14.812;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:32:01 +0100";15.5;14.687;10.875;14.812;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:33:02 +0100";15.312;14.625;10.875;14.75;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:34:01 +0100";15.312;14.687;10.875;14.812;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:35:01 +0100";15.25;14.687;10.875;14.812;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:36:01 +0100";15.312;14.687;10.875;14.812;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:37:01 +0100";15.437;14.687;10.875;14.812;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:38:02 +0100";15.437;14.75;10.875;14.812;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:39:01 +0100";15.437;14.75;10.875;14.812;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:40:01 +0100";15.375;14.75;10.875;14.812;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu);"0(Umluft fuer 10)"
"Sun, 07 Feb 16 06:41:01 +0100";15.437;14.812;10.875;14.875;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:42:01 +0100";15.437;14.75;10.875;14.875;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:43:02 +0100";15.437;14.812;10.875;14.875;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:44:01 +0100";15.437;14.812;10.875;14.937;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:45:01 +0100";15.562;14.812;10.875;14.937;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:46:01 +0100";15.562;14.812;10.937;14.937;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:47:01 +0100";15.687;14.875;10.937;14.937;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:48:01 +0100";15.687;14.875;11;15;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:49:02 +0100";15.937;14.875;11.062;14.937;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:50:01 +0100";15.937;14.812;11.062;14.937;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:51:01 +0100";15.937;14.812;11.062;14.937;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:52:01 +0100";15.937;14.875;11.062;15;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:53:01 +0100";15.937;14.875;11.062;15;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:54:01 +0100";15.937;14.875;11;15;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:55:01 +0100";15.75;14.875;11;14.937;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:56:01 +0100";15.687;14.875;10.937;14.937;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:57:01 +0100";15.625;14.875;10.937;15;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:58:02 +0100";15.812;14.875;11;15;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 06:59:01 +0100";15.937;14.875;11.062;14.937;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:00:01 +0100";15.937;14.875;11.062;14.937;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu);"0(Umluft fuer 10)"
"Sun, 07 Feb 16 07:01:01 +0100";16;14.875;11.062;14.937;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:02:01 +0100";15.812;14.875;11;14.937;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:03:01 +0100";15.687;14.875;11;14.937;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:04:01 +0100";15.625;14.937;10.937;15;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:05:01 +0100";15.687;14.937;11;15;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:06:01 +0100";15.812;14.937;11;15.062;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:07:01 +0100";15.812;14.937;11;15;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:08:01 +0100";15.625;14.937;10.937;15.062;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:09:02 +0100";15.625;14.937;11;15;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:10:01 +0100";15.625;14.937;11;15.062;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:11:01 +0100";15.562;14.937;11;15.062;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:12:01 +0100";15.625;14.937;11;15.062;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:13:02 +0100";15.687;14.937;11;15.062;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:14:01 +0100";15.75;14.937;11;15.062;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:15:01 +0100";15.875;14.937;11;15.062;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:16:01 +0100";15.812;14.937;11.062;15.062;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:17:02 +0100";15.812;15;11.062;15.125;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:18:01 +0100";15.812;15.062;11.062;15.125;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:19:01 +0100";15.875;15.062;11.062;15.125;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:20:01 +0100";16;15;11.125;15.125;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu);"0(Umluft fuer 10)"
"Sun, 07 Feb 16 07:21:01 +0100";16;15;11.125;15.187;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:22:01 +0100";16.125;15;11.187;15.187;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:23:02 +0100";16.125;15;11.125;15.187;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:24:01 +0100";16.125;15.062;11.125;15.187;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:25:01 +0100";16.187;15;11.125;15.125;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:26:01 +0100";16.062;15.062;11.125;15.187;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:27:01 +0100";16.062;15.062;11.125;15.125;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:28:02 +0100";15.812;15;11.062;15.125;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:29:01 +0100";15.875;15.062;11.062;15.187;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:30:01 +0100";16.062;15.062;11.125;15.187;1(Licht1);1(Licht2);1(LTIIst);1(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
"Sun, 07 Feb 16 07:31:01 +0100";16.125;15.062;11.125;15.187;1(Licht1);1(Licht2);1(LTIIst);0(UmluftIst);0(BoxluftIst);1(LTINeu);0(BoxluftNeu)
